Date,META_Open,META_High,META_Low,META_Close,META_Adj Close,META_Volume,NVDA_Open,NVDA_High,NVDA_Low,NVDA_Close,NVDA_Adj Close,NVDA_Volume,TSLA_Open,TSLA_High,TSLA_Low,TSLA_Close,TSLA_Adj Close,TSLA_Volume,MSFT_Open,MSFT_High,MSFT_Low,MSFT_Close,MSFT_Adj Close,MSFT_Volume,AAPL_Open,AAPL_High,AAPL_Low,AAPL_Close,AAPL_Adj Close,AAPL_Volume,AMZN_Open,AMZN_High,AMZN_Low,AMZN_Close,AMZN_Adj Close,AMZN_Volume,GOOGL_Open,GOOGL_High,GOOGL_Low,GOOGL_Close,GOOGL_Adj Close,GOOGL_Volume
2026-01-16,624.1799926757812,629.0800170898438,620.0800170898438,620.25,619.7194213867188,17012500,189.0800018310547,190.44000244140625,186.0800018310547,186.22999572753906,186.21990966796875,187967200,439.5,447.25,435.260009765625,437.5,437.5,60220600,457.8299865722656,463.19000244140625,456.4800109863281,459.8599853515625,458.8127746582031,34246700,257.8999938964844,258.8999938964844,254.92999267578125,255.52999877929688,255.05612182617188,72142800,239.08999633789062,239.57000732421875,236.41000366210938,239.1199951171875,239.1199951171875,45888300,334.4100036621094,334.6499938964844,327.70001220703125,330.0,329.7678527832031,40341600
2026-01-20,607.8800048828125,611.4000244140625,600.0,604.1199951171875,603.6032104492188,15169600,181.89999389648438,182.3800048828125,177.61000061035156,178.07000732421875,178.06036376953125,223345300,429.3599853515625,430.7300109863281,417.44000244140625,419.25,419.25,63187300,451.2200012207031,456.79998779296875,449.2799987792969,454.5199890136719,453.48492431640625,26130000,252.72999572753906,254.7899932861328,243.4199981689453,246.6999969482422,246.2425079345703,80267500,233.75999450683594,235.08999633789062,229.33999633789062,231.0,231.0,47737900,320.8699951171875,327.7300109863281,320.42999267578125,322.0,321.77349853515625,35361000
2026-01-21,606.739990234375,618.27001953125,600.0800170898438,612.9600219726562,612.4356689453125,14494700,179.0500030517578,185.3800048828125,178.39999389648438,183.32000732421875,183.31008911132812,200381000,421.6600036621094,438.20001220703125,419.6199951171875,431.44000244140625,431.44000244140625,68124000,452.6000061035156,452.69000244140625,438.67999267578125,444.1099853515625,443.0986328125,37980500,248.6999969482422,251.55999755859375,245.17999267578125,247.64999389648438,247.1907501220703,54641700,231.08999633789062,232.3000030517578,226.8800048828125,231.30999755859375,231.30999755859375,47276100,320.9200134277344,332.4800109863281,319.3500061035156,328.3800048828125,328.1490173339844,35386600
2026-01-22,629.3499755859375,660.5700073242188,626.5499877929688,647.6300048828125,647.0759887695312,21394700,184.75,186.1699981689453,183.92999267578125,184.83999633789062,184.82998657226562,139636600,435.1600036621094,449.5,432.6300048828125,449.3599853515625,449.3599853515625,71546700,447.6199951171875,452.8399963378906,444.70001220703125,451.1400146484375,450.1126403808594,25349400,249.1999969482422,251.0,248.14999389648438,248.35000610351562,247.8894500732422,39708300,234.0500030517578,235.72000122070312,230.89999389648438,234.33999633789062,234.33999633789062,31913300,334.45001220703125,335.1499938964844,328.75,330.5400085449219,330.3074951171875,26253600
2026-01-23,644.77001953125,666.489990234375,644.4500122070312,658.760009765625,658.1964721679688,22797700,187.5,189.60000610351562,186.82000732421875,187.6699981689453,187.6598358154297,142748100,447.42999267578125,452.42999267578125,444.0400085449219,449.05999755859375,449.05999755859375,56771400,451.8699951171875,471.1000061035156,450.5299987792969,465.95001220703125,464.888916015625,38000200,247.32000732421875,249.41000366210938,244.67999267578125,248.0399932861328,247.58001708984375,41689000,234.9600067138672,240.4499969482422,234.57000732421875,239.16000366210938,239.16000366210938,33778500,332.489990234375,333.69000244140625,327.45001220703125,327.92999267578125,327.6993103027344,27280000
2026-01-26,665.1300048828125,675.280029296875,661.2899780273438,672.3599853515625,671.7847900390625,16327400,187.16000366210938,189.1199951171875,185.99000549316406,186.47000122070312,186.4599151611328,124799600,445.0,445.0400085449219,434.2799987792969,435.20001220703125,435.20001220703125,49397400,465.30999755859375,474.25,462.0,470.2799987792969,469.20904541015625,29291200,251.47999572753906,256.55999755859375,249.8000030517578,255.41000366210938,254.93637084960938,55969200,239.97999572753906,240.9499969482422,237.5399932861328,238.4199981689453,238.4199981689453,32825500,327.80999755859375,335.8399963378906,327.0,333.260009765625,333.02557373046875,26042100
2026-01-27,674.5900268554688,676.8200073242188,664.6599731445312,672.969970703125,672.394287109375,13297400,187.24000549316406,190.0,185.6999969482422,188.52000427246094,188.50979614257812,143711600,437.4100036621094,437.5199890136719,430.69000244140625,430.8999938964844,430.8999938964844,37733100,473.70001220703125,482.8699951171875,473.1600036621094,480.5799865722656,479.485595703125,29213900,259.1700134277344,261.95001220703125,258.2099914550781,258.2699890136719,257.7910461425781,49648300,239.69000244140625,244.8800048828125,238.0800018310547,244.67999267578125,244.67999267578125,38029200,335.3699951171875,337.9100036621094,333.4800109863281,334.54998779296875,334.31463623046875,21636200
2026-01-28,674.5,677.6799926757812,666.0999755859375,668.72998046875,668.1578979492188,25709600,191.27000427246094,192.35000610351562,189.83999633789062,191.52000427246094,191.5096435546875,148552700,431.9100036621094,438.260009765625,430.1000061035156,431.4599914550781,431.4599914550781,54857400,483.2099914550781,483.739990234375,478.0,481.6300048828125,480.533203125,36875400,257.6499938964844,258.8599853515625,254.50999450683594,256.44000244140625,255.96444702148438,41288000,246.3699951171875,247.77999877929688,241.52999877929688,243.00999450683594,243.00999450683594,40882700,336.05999755859375,337.5400085449219,331.94000244140625,336.010009765625,335.7736511230469,27434400
2026-01-29,737.4299926757812,744.0,712.5499877929688,738.3099975585938,737.6784057617188,59852900,191.33999633789062,193.47999572753906,186.05999755859375,192.50999450683594,192.49957275390625,171764400,437.79998779296875,440.2300109863281,414.6199951171875,416.55999755859375,416.55999755859375,81686100,439.989990234375,442.5,421.0199890136719,433.5,432.5128173828125,128855300,258.0,259.6499938964844,254.41000366210938,258.2799987792969,257.801025390625,67253000,242.82000732421875,243.0,236.74000549316406,241.72999572753906,241.72999572753906,47229600,340.29998779296875,342.2900085449219,326.5400085449219,338.25,338.0120544433594,39785600
2026-01-30,727.5,732.1699829101562,713.5900268554688,716.5,715.8870849609375,23744600,191.2100067138672,194.49000549316406,189.47000122070312,191.1300048828125,191.11965942382812,179489500,425.3500061035156,439.8800048828125,422.70001220703125,430.4100036621094,430.4100036621094,82626100,439.1700134277344,439.6000061035156,426.45001220703125,430.2900085449219,429.31011962890625,58566800,255.1699981689453,261.8999938964844,252.17999267578125,259.4800109863281,258.99884033203125,92443400,239.88999938964844,243.32000732421875,237.63999938964844,239.3000030517578,239.3000030517578,46585000,340.0,340.0,332.2900085449219,338.0,337.7622375488281,31024000
2026-02-02,714.5999755859375,721.2999877929688,703.52001953125,706.4099731445312,705.8056640625,14365200,187.1999969482422,190.3000030517578,184.8800048828125,185.61000061035156,185.59996032714844,165794100,421.2900085449219,427.1499938964844,414.5,421.80999755859375,421.80999755859375,58739500,430.239990234375,430.739990234375,422.25,423.3699951171875,422.4058837890625,42219900,260.0299987792969,270.489990234375,259.2099914550781,270.010009765625,269.50927734375,73913400,238.30999755859375,245.6300048828125,238.1699981689453,242.9600067138672,242.9600067138672,37546100,336.2200012207031,344.8299865722656,335.6300048828125,343.69000244140625,343.4482421875,32006100
2026-02-03,707.3699951171875,717.0,686.4099731445312,691.7000122070312,691.1082763671875,13760700,186.24000549316406,186.27000427246094,176.22999572753906,180.33999633789062,180.33023071289062,204019600,424.2699890136719,428.55999755859375,413.69000244140625,421.9599914550781,421.9599914550781,56886500,422.010009765625,422.04998779296875,408.55999755859375,411.2099914550781,410.2735595703125,61424100,269.20001220703125,271.8800048828125,267.6099853515625,269.4800109863281,268.98028564453125,64394700,244.97999572753906,246.35000610351562,235.4499969482422,238.6199951171875,238.6199951171875,53831300,347.3399963378906,349.0,337.4700012207031,339.7099914550781,339.47100830078125,36506700
2026-02-04,687.72998046875,688.8300170898438,667.4600219726562,668.989990234375,668.417724609375,16882800,179.4600067138672,179.5800018310547,171.91000366210938,174.19000244140625,174.18057250976562,207014100,420.4599914550781,423.8999938964844,399.17999267578125,406.010009765625,406.010009765625,74606900,411.0,419.79998779296875,409.239990234375,414.19000244140625,413.2467956542969,45012400,272.2900085449219,278.95001220703125,272.2900085449219,276.489990234375,275.97723388671875,90545700,238.86000061035156,238.86000061035156,231.82000732421875,232.99000549316406,232.99000549316406,51299900,342.9599914550781,343.30999755859375,328.5199890136719,333.0400085449219,332.80572509765625,70618400
2026-02-05,663.5800170898438,681.5,653.5,670.2100219726562,669.63671875,17131800,174.92999267578125,176.82000732421875,171.02999877929688,171.8800048828125,171.87069702148438,206312900,397.0199890136719,402.1000061035156,387.5299987792969,397.2099914550781,397.2099914550781,72819800,407.44000244140625,408.29998779296875,392.32000732421875,393.6700134277344,392.7735290527344,66289200,278.1300048828125,279.5,273.2300109863281,275.9100036621094,275.3983459472656,52977400,224.91000366210938,226.30999755859375,220.3800048828125,222.69000244140625,222.69000244140625,103509200,312.2200012207031,332.69000244140625,306.4599914550781,331.25,331.0169677734375,88205800
2026-02-06,665.489990234375,671.989990234375,646.5,661.4600219726562,660.8941650390625,18159300,176.69000244140625,187.0,174.60000610351562,185.41000366210938,185.39996337890625,231346200,400.8699951171875,414.54998779296875,397.75,411.1099853515625,411.1099853515625,62677100,399.1700134277344,401.7900085449219,392.9200134277344,401.1400146484375,400.22650146484375,53515300,277.1199951171875,280.9100036621094,276.92999267578125,278.1199951171875,277.6042175292969,50453400,202.6999969482422,211.44000244140625,200.30999755859375,210.32000732421875,210.32000732421875,179210900,327.17999267578125,330.3800048828125,319.9200134277344,322.8599853515625,322.63287353515625,56380500
2026-02-09,663.1799926757812,683.3099975585938,658.780029296875,677.219970703125,676.640625,14837500,184.25999450683594,193.66000366210938,183.9499969482422,190.0399932861328,190.0297088623047,196387400,409.9100036621094,421.25,407.2900085449219,417.32000732421875,417.32000732421875,54484300,404.8500061035156,414.8900146484375,400.8699951171875,413.6000061035156,412.65814208984375,45480500,277.9100036621094,278.20001220703125,271.70001220703125,274.6199951171875,274.3672180175781,44623400,208.97000122070312,212.80999755859375,203.35000610351562,208.72000122070312,208.72000122070312,91178400,320.92999267578125,327.70001220703125,317.260009765625,324.32000732421875,324.09185791015625,39640100
2026-02-10,677.5999755859375,680.6500244140625,669.7899780273438,670.719970703125,670.1461791992188,10455800,191.3800048828125,192.47999572753906,188.1199951171875,188.5399932861328,188.52978515625,136764800,418.0799865722656,427.25,417.0,425.2099914550781,425.2099914550781,64450200,419.6199951171875,423.67999267578125,412.70001220703125,413.2699890136719,412.328857421875,44857900,274.8900146484375,275.3699951171875,272.94000244140625,273.67999267578125,273.4280700683594,34376900,208.8000030517578,212.64999389648438,206.41000366210938,206.9600067138672,206.9600067138672,67175000,320.9700012207031,321.6700134277344,314.6099853515625,318.5799865722656,318.3558654785156,39170000
2026-02-11,674.0,679.27001953125,657.0999755859375,668.6900024414062,668.1179809570312,14323800,192.4499969482422,193.25999450683594,188.77000427246094,190.0500030517578,190.0397186279297,144192700,427.9599914550781,436.3500061035156,420.0299987792969,428.2699890136719,428.2699890136719,57362000,416.17999267578125,416.4599914550781,401.010009765625,404.3699951171875,403.4491271972656,42491000,274.70001220703125,280.17999267578125,274.45001220703125,275.5,275.24639892578125,51931300,208.05999755859375,208.57000732421875,202.49000549316406,204.0800018310547,204.0800018310547,65545500,318.9700012207031,321.05999755859375,309.6600036621094,310.9599914550781,310.7412414550781,45406400
2026-02-12,669.969970703125,676.0,645.280029296875,649.8099975585938,649.254150390625,14960100,193.02999877929688,193.61000061035156,186.50999450683594,186.94000244140625,186.9298858642578,189932500,430.29998779296875,436.2300109863281,414.0,417.07000732421875,417.07000732421875,61933400,405.0,406.20001220703125,398.010009765625,401.8399963378906,400.9248962402344,40802400,275.5899963378906,275.7200012207031,260.17999267578125,261.7300109863281,261.4891052246094,81077200,203.9600067138672,203.9600067138672,197.55999755859375,199.60000610351562,199.60000610351562,83975400,312.0899963378906,316.239990234375,307.20001220703125,309.0,308.7826232910156,47761300
2026-02-13,645.0999755859375,651.4299926757812,634.5700073242188,639.77001953125,639.2227172851562,12336400,187.47999572753906,187.5,181.58999633789062,182.80999755859375,182.80010986328125,161888000,414.30999755859375,424.05999755859375,410.8800048828125,417.44000244140625,417.44000244140625,51434100,404.45001220703125,405.5400085449219,398.04998779296875,401.32000732421875,400.4060974121094,34091600,262.010009765625,262.2300109863281,255.4499969482422,255.77999877929688,255.5445556640625,56290700,198.8800048828125,201.16000366210938,197.27999877929688,198.7899932861328,198.7899932861328,66321600,307.7300109863281,308.6300048828125,303.7099914550781,305.7200012207031,305.50494384765625,38499700
2026-02-17,639.5,642.5999755859375,628.7999877929688,639.2899780273438,638.7431030273438,12674700,181.75,187.14999389648438,179.17999267578125,184.97000122070312,184.95999145507812,162276900,412.3599853515625,413.7200012207031,400.510009765625,410.6300048828125,410.6300048828125,59678800,399.2200012207031,400.5199890136719,394.5299987792969,396.8599853515625,395.95623779296875,32078800,258.04998779296875,266.2900085449219,255.5399932861328,263.8800048828125,263.6371154785156,58469100,198.1300048828125,201.74000549316406,196.0,201.14999389648438,201.14999389648438,69879200,300.0400085449219,304.44000244140625,296.25,302.0199890136719,301.8075256347656,39247600
2026-02-18,633.7999877929688,645.0,628.1500244140625,643.219970703125,642.6697387695312,14649200,188.75,190.3699951171875,186.75999450683594,187.97999572753906,187.96981811523438,164749100,411.1099853515625,416.8999938964844,409.5799865722656,411.32000732421875,411.32000732421875,45921400,398.1300048828125,402.55999755859375,396.32000732421875,399.6000061035156,398.69000244140625,23223400,263.6000061035156,266.82000732421875,262.45001220703125,264.3500061035156,264.106689453125,34203300,202.07000732421875,206.86000061035156,201.50999450683594,204.7899932861328,204.7899932861328,51003300,302.0899963378906,305.3800048828125,301.25,303.3299865722656,303.1166076660156,28482100
2026-02-19,638.5700073242188,647.1900024414062,636.719970703125,644.780029296875,644.2284545898438,10035700,187.05999755859375,188.42999267578125,185.66000366210938,187.89999389648438,187.88983154296875,126554500,407.25,415.25,404.1099853515625,411.7099914550781,411.7099914550781,51019600,400.69000244140625,404.42999267578125,396.6700134277344,398.4599914550781,398.4599914550781,28234000,262.6000061035156,264.4800109863281,260.04998779296875,260.5799865722656,260.3401184082031,30845300,203.8000030517578,205.63999938964844,202.80999755859375,204.86000061035156,204.86000061035156,35669600,301.82000732421875,305.4700012207031,300.0400085449219,302.8500061035156,302.636962890625,25834400
2026-02-20,639.6900024414062,663.3499755859375,638.780029296875,655.6599731445312,655.09912109375,14183500,186.57000732421875,190.3300018310547,185.94000244140625,189.82000732421875,189.8097381591797,178422300,408.29998779296875,414.70001220703125,405.5,411.82000732421875,411.82000732421875,57912200,396.1099853515625,400.1199951171875,395.1600036621094,397.2300109863281,397.2300109863281,34015200,258.9700012207031,264.75,258.1600036621094,264.5799865722656,264.3364562988281,42070500,204.75999450683594,211.1699981689453,203.75,210.11000061035156,210.11000061035156,65881600,304.32000732421875,316.5,303.8999938964844,314.9800109863281,314.7584228515625,53210800
2026-02-23,652.5399780273438,657.7000122070312,636.0,637.25,636.7048950195312,8605900,191.39999389648438,193.9499969482422,189.5800018310547,191.5500030517578,191.53964233398438,171584800,407.2900085449219,407.70001220703125,394.0400085449219,399.8299865722656,399.8299865722656,69680000,395.0,395.3599853515625,383.1000061035156,384.4700012207031,384.4700012207031,43238300,263.489990234375,269.42999267578125,263.3800048828125,266.17999267578125,265.9349670410156,37308200,208.10000610351562,208.42999267578125,203.11000061035156,205.27000427246094,205.27000427246094,53581500,319.04998779296875,319.5199890136719,309.8699951171875,311.489990234375,311.2708740234375,31423000
2026-02-24,633.0800170898438,641.1099853515625,628.97998046875,639.2999877929688,638.7531127929688,10135600,191.49000549316406,193.77000427246094,187.39999389648438,192.85000610351562,192.83956909179688,175123600,399.5,410.82000732421875,397.6400146484375,409.3800048828125,409.3800048828125,58579500,384.1400146484375,389.3599853515625,381.7099914550781,389.0,389.0,33884700,267.8599853515625,274.8900146484375,267.7099914550781,272.1400146484375,271.8895263671875,47014600,205.47000122070312,210.36000061035156,203.25,208.55999755859375,208.55999755859375,41137200,310.5199890136719,312.2699890136719,305.92999267578125,310.8999938964844,310.6813049316406,25615600
2026-02-25,642.530029296875,653.8800048828125,642.1400146484375,653.6900024414062,653.1307983398438,11330700,194.4499969482422,197.6300048828125,193.7899932861328,195.55999755859375,195.54940795898438,250637100,412.1499938964844,420.3399963378906,412.1499938964844,417.3999938964844,417.3999938964844,54809700,390.5299987792969,401.4700012207031,390.1600036621094,400.6000061035156,400.6000061035156,43625500,271.7799987792969,274.94000244140625,271.04998779296875,274.2300109863281,273.97760009765625,33714300,210.4600067138672,211.58999633789062,208.92999267578125,210.63999938964844,210.63999938964844,41346400,312.05999755859375,313.6400146484375,309.44000244140625,312.8999938964844,312.67987060546875,29963600
2026-02-26,650.5499877929688,661.0,647.5,657.010009765625,656.447998046875,10637700,194.27000427246094,194.2899932861328,184.32000732421875,184.88999938964844,184.87998962402344,360807900,414.4200134277344,416.80999755859375,403.6600036621094,408.5799865722656,408.5799865722656,53602500,404.7099914550781,407.489990234375,398.739990234375,401.7200012207031,401.7200012207031,34405900,274.95001220703125,276.1099853515625,270.79998779296875,272.95001220703125,272.6987609863281,32345100,210.72999572753906,211.0500030517578,205.35000610351562,207.9199981689453,207.9199981689453,47756800,312.6400146484375,313.1400146484375,302.3500061035156,307.3800048828125,307.1637878417969,36431200
2026-02-27,643.4500122070312,649.4400024414062,638.1199951171875,648.1799926757812,647.62548828125,15703000,181.25,182.58999633789062,176.3800048828125,177.19000244140625,177.180419921875,311636500,402.94000244140625,407.1199951171875,398.1099853515625,402.510009765625,402.510009765625,56890100,390.8800048828125,396.82000732421875,389.8800048828125,392.739990234375,392.739990234375,51367200,272.80999755859375,272.80999755859375,262.8900146484375,264.17999267578125,263.93682861328125,72366500,206.8300018310547,210.3300018310547,205.1999969482422,210.0,210.0,57422800,304.1400146484375,312.3699951171875,303.79998779296875,311.760009765625,311.54071044921875,44640600
2026-03-02,637.1599731445312,659.9400024414062,634.5,653.5599975585938,653.0009155273438,9816100,175.00999450683594,183.4600067138672,174.63999938964844,182.47999572753906,182.47012329101562,209095300,390.6000061035156,404.5400085449219,388.25,403.32000732421875,403.32000732421875,55088300,392.8599853515625,401.19000244140625,390.6300048828125,398.54998779296875,398.54998779296875,35474900,262.4100036621094,266.5299987792969,260.20001220703125,264.7200012207031,264.476318359375,41827900,204.5500030517578,209.72999572753906,203.4600067138672,208.38999938964844,208.38999938964844,46001000,303.2300109863281,308.489990234375,301.29998779296875,306.5199890136719,306.3043518066406,34790200
2026-03-03,648.2899780273438,659.0399780273438,638.8400268554688,655.0800170898438,654.5196533203125,12263800,178.49000549316406,180.89999389648438,176.9199981689453,180.0500030517578,180.04025268554688,178099400,395.0899963378906,396.3399963378906,385.3900146484375,392.42999267578125,392.42999267578125,62617300,393.1400146484375,406.70001220703125,392.6700134277344,403.92999267578125,403.92999267578125,38199200,263.4800109863281,265.55999755859375,260.1300048828125,263.75,263.5072326660156,38568900,203.10000610351562,209.17999267578125,202.47999572753906,208.72999572753906,208.72999572753906,43184900,298.5899963378906,303.94000244140625,296.7099914550781,303.5799865722656,303.3664245605469,35497000
2026-03-04,657.9600219726562,672.77001953125,657.6699829101562,667.72998046875,667.1587524414062,10810100,180.44000244140625,184.6999969482422,180.05999755859375,183.0399932861328,183.03009033203125,177731200,397.8500061035156,408.3299865722656,394.5799865722656,405.94000244140625,405.94000244140625,68305500,401.2699890136719,411.0299987792969,400.30999755859375,405.20001220703125,405.20001220703125,35808000,264.6499938964844,266.1499938964844,261.4200134277344,262.5199890136719,262.2783508300781,39803100,210.47000122070312,217.5399932861328,210.14999389648438,216.82000732421875,216.82000732421875,54731100,302.8900146484375,305.4700012207031,300.75,303.1300048828125,302.9167785644531,29536200
2026-03-05,661.9299926757812,670.7000122070312,650.3099975585938,660.5700073242188,660.0049438476562,13341400,181.1699981689453,184.05999755859375,177.8800048828125,183.33999633789062,183.330078125,198779700,401.57000732421875,408.6199951171875,399.4200134277344,405.54998779296875,405.54998779296875,51925900,404.4200134277344,411.6099853515625,404.3999938964844,410.67999267578125,410.67999267578125,39001300,260.7900085449219,261.55999755859375,257.25,260.2900085449219,260.0504150390625,49658600,215.97999572753906,220.47000122070312,215.58999633789062,218.94000244140625,218.94000244140625,60943400,303.0400085449219,303.29998779296875,297.989990234375,300.8800048828125,300.6683349609375,35752300
2026-03-06,647.9000244140625,649.469970703125,636.1099853515625,644.8599853515625,644.308349609375,13159400,179.83999633789062,182.75999450683594,176.82000732421875,177.82000732421875,177.8103790283203,189021900,398.0899963378906,402.3500061035156,394.2099914550781,396.7300109863281,396.7300109863281,64054600,409.20001220703125,413.04998779296875,408.510009765625,408.9599914550781,408.9599914550781,31123900,258.6300048828125,258.7699890136719,254.3699951171875,257.4599914550781,257.2229919433594,41120000,214.99000549316406,217.32000732421875,212.52999877929688,213.2100067138672,213.2100067138672,51152700,296.0899963378906,300.5299987792969,295.17999267578125,298.5199890136719,298.30999755859375,25576900
2026-03-09,634.780029296875,647.75,626.780029296875,647.3900146484375,646.836181640625,13489700,176.8300018310547,182.91000366210938,175.55999755859375,182.64999389648438,182.64010620117188,177213600,390.04998779296875,401.5899963378906,381.3999938964844,398.67999267578125,398.67999267578125,67018900,404.9200134277344,410.2099914550781,403.5,409.4100036621094,409.4100036621094,30131900,255.69000244140625,261.1499938964844,253.67999267578125,259.8800048828125,259.6407775878906,38218500,210.4499969482422,213.82000732421875,207.11000061035156,213.49000549316406,213.49000549316406,54642900,294.3599853515625,306.79998779296875,294.0799865722656,306.3599853515625,306.3599853515625,29312100
2026-03-10,653.5599975585938,660.2999877929688,649.0,654.0700073242188,653.510498046875,9859300,182.39999389648438,186.44000244140625,182.00999450683594,184.77000427246094,184.760009765625,179118500,402.2200012207031,406.5899963378906,398.19000244140625,399.239990234375,399.239990234375,59258700,410.0299987792969,410.20001220703125,402.92999267578125,405.760009765625,405.760009765625,31706400,257.6499938964844,262.4800109863281,256.95001220703125,260.8299865722656,260.58990478515625,30590800,214.19000244140625,215.64999389648438,212.42999267578125,214.3300018310547,214.3300018310547,35678800,306.1700134277344,309.510009765625,305.57000732421875,307.0400085449219,307.0400085449219,23239700
2026-03-11,654.760009765625,659.1199951171875,648.3599853515625,654.8599853515625,654.2998046875,8977200,185.91000366210938,187.6199951171875,184.4499969482422,186.02999877929688,186.02999877929688,145280400,402.2799987792969,416.3800048828125,402.1499938964844,407.82000732421875,407.82000732421875,62559900,405.57000732421875,409.010009765625,401.5899963378906,404.8800048828125,404.8800048828125,25512100,261.0899963378906,262.1300048828125,259.54998779296875,260.80999755859375,260.5699157714844,26218900,215.7100067138672,217.0,211.35000610351562,212.64999389648438,212.64999389648438,34199300,306.75,311.4200134277344,305.9200134277344,308.70001220703125,308.70001220703125,24125700
2026-03-12,648.75,653.5,636.9000244140625,638.1799926757812,637.6340942382812,11617500,184.0500030517578,184.94000244140625,181.75,183.13999938964844,183.13999938964844,155762700,405.17999267578125,406.5,394.6499938964844,395.010009765625,395.010009765625,60973800,404.6300048828125,406.1199951171875,401.7099914550781,401.8599853515625,401.8599853515625,27263900,258.6600036621094,258.95001220703125,254.17999267578125,255.75999450683594,255.52456665039062,40794000,210.38999938964844,211.7100067138672,208.14999389648438,209.52999877929688,209.52999877929688,44349500,306.82000732421875,308.94000244140625,301.0299987792969,303.54998779296875,303.54998779296875,24928300
2026-03-13,623.8900146484375,629.1699829101562,609.5499877929688,613.7100219726562,613.1849975585938,18957600,184.9199981689453,186.08999633789062,179.94000244140625,180.25,180.25,160988400,399.1700134277344,400.20001220703125,389.95001220703125,391.20001220703125,391.20001220703125,58504100,401.0,404.79998779296875,394.25,395.54998779296875,395.54998779296875,26848000,255.47999572753906,256.3299865722656,249.52000427246094,250.1199951171875,249.8897705078125,36930000,209.61000061035156,210.55999755859375,206.22000122070312,207.6699981689453,207.6699981689453,35662100,307.010009765625,307.69000244140625,300.44000244140625,302.2799987792969,302.2799987792969,23693100
2026-03-16,632.0,634.75,623.0999755859375,627.4500122070312,627.4500122070312,15134900,182.97000122070312,188.8800048828125,181.41000366210938,183.22000122070312,183.22000122070312,217307400,396.2200012207031,403.7300109863281,394.4200134277344,395.55999755859375,395.55999755859375,58068300,398.07000732421875,400.6300048828125,394.7900085449219,399.95001220703125,399.95001220703125,27733700,252.11000061035156,253.88999938964844,249.8800048828125,252.82000732421875,252.58729553222656,32074200,208.35000610351562,212.72000122070312,207.4499969482422,211.74000549316406,211.74000549316406,42209300,304.3500061035156,306.489990234375,303.0199890136719,305.55999755859375,305.55999755859375,23519700
2026-03-17,627.989990234375,636.5499877929688,621.7000122070312,622.6599731445312,622.6599731445312,10348800,185.05999755859375,185.39999389648438,181.67999267578125,181.92999267578125,181.92999267578125,182497800,395.69000244140625,400.1199951171875,393.0,399.2699890136719,399.2699890136719,46890500,400.2699890136719,404.3999938964844,397.75,399.4100036621094,399.4100036621094,26228300,252.9600067138672,255.1300048828125,252.17999267578125,254.22999572753906,253.99598693847656,32361600,212.82000732421875,215.6999969482422,212.42999267578125,215.1999969482422,215.1999969482422,44969900,305.8599853515625,311.4200134277344,305.5,310.9200134277344,310.9200134277344,21955200
2026-03-18,616.3400268554688,622.6500244140625,614.6099853515625,615.6799926757812,615.6799926757812,11726300,182.47999572753906,183.3800048828125,180.3300018310547,180.39999389648438,180.39999389648438,156683100,399.0,403.07000732421875,392.30999755859375,392.7799987792969,392.7799987792969,50853100,397.1300048828125,398.0,391.0,391.7900085449219,391.7900085449219,25908500,252.6300048828125,254.94000244140625,249.0,249.94000244140625,249.70994567871094,35757900,213.92999267578125,215.13999938964844,208.8300018310547,209.8699951171875,209.8699951171875,37846600,309.2699890136719,312.4700012207031,306.92999267578125,307.69000244140625,307.69000244140625,20009800
2026-03-19,612.1500244140625,613.0,602.260009765625,606.7000122070312,606.7000122070312,13247700,178.00999450683594,179.97999572753906,175.7899932861328,178.55999755859375,178.55999755859375,170968500,387.2699890136719,387.2699890136719,378.7300109863281,380.29998779296875,380.29998779296875,67078300,390.1000061035156,392.489990234375,387.05999755859375,389.0199890136719,389.0199890136719,25138800,249.39999389648438,251.8300018310547,247.3000030517578,248.9600067138672,248.73085021972656,34864100,207.05999755859375,209.1199951171875,206.0500030517578,208.75999450683594,208.75999450683594,36440600,304.010009765625,308.05999755859375,302.3500061035156,307.1300048828125,307.1300048828125,25075800
2026-03-20,603.530029296875,603.9600219726562,587.25,593.6599731445312,593.6599731445312,21214900,178.0,178.25999450683594,171.72000122070312,172.6999969482422,172.6999969482422,241323500,379.8500061035156,379.8900146484375,364.4599914550781,367.9599914550781,367.9599914550781,78628600,386.7900085449219,387.0,380.1199951171875,381.8699951171875,381.8699951171875,50853200,247.97999572753906,249.1999969482422,246.0,247.99000549316406,247.76173400878906,88331100,207.39999389648438,207.5399932861328,204.32000732421875,205.3699951171875,205.3699951171875,63694600,305.4599914550781,306.0,298.2699890136719,301.0,301.0,44364100
2026-03-23,605.7899780273438,608.6400146484375,599.010009765625,604.0599975585938,604.0599975585938,13638000,177.25999450683594,178.3699951171875,174.75999450683594,175.63999938964844,175.63999938964844,182836300,373.0899963378906,385.3299865722656,372.7300109863281,380.8500061035156,380.8500061035156,74606000,383.8999938964844,387.2099914550781,381.67999267578125,383.0,383.0,29680100,253.97000122070312,254.60000610351562,250.27999877929688,251.49000549316406,251.25851440429688,40546100,209.7899932861328,212.8000030517578,209.50999450683594,210.13999938964844,210.13999938964844,44277400,302.1099853515625,305.9800109863281,300.92999267578125,302.05999755859375,302.05999755859375,29326900
